mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
8.322971105575562,0.381973982779223,0.04937224388122559,0.004445152718121773,True,7,,2,2,200,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-11742.447173830555,-12073.698031144002,-11401.617677092834,-11211.161828745053,-11739.984475998612,-11540.977882004345,-11916.393245469388,-11528.413557954867,-12001.509766997238,-11168.029822547795,-11632.423346178468,300.13927655902705,31
20.70018599033356,0.39697017240326826,0.11977205276489258,0.014390764420643111,True,7,,2,2,500,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",-11762.188032271833,-12049.183860781193,-11411.321582193374,-11196.504754109104,-11745.807433469341,-11509.09583657869,-11921.060208148392,-11513.543527450554,-12019.864692705734,-11166.505964263233,-11629.507589197145,303.6533009672801,28
2.034172463417053,0.2512783523754084,0.013910675048828125,0.0017462047416468244,True,7,,2,5,50,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-11837.54496883952,-12034.45993493757,-11531.711131717528,-11160.378616254848,-11775.596202662098,-11580.935535924678,-11955.684708370554,-11509.734378049774,-12035.10373045771,-11192.934255171243,-11661.40834623855,304.3482017874314,45
4.2313508033752445,0.4655530844184263,0.023387622833251954,0.0006706456187205215,True,7,,2,5,100,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-11800.608391508553,-12053.515729125736,-11470.999017850625,-11180.64017367328,-11745.600609475148,-11531.547539718951,-11947.336136962167,-11567.249982148622,-12025.886246809036,-11192.584516474873,-11651.5968343747,301.1259755334476,40
8.247955656051635,0.39713182142274117,0.0512937068939209,0.006638386422562488,True,7,,2,5,200,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-11754.498588084538,-12028.312440542337,-11437.876100962589,-11180.297194010978,-11749.508733505078,-11546.59833507052,-11952.563867455614,-11541.8178152403,-12015.752412748685,-11185.832694513325,-11639.305818213397,298.59373119575105,33
20.804638719558717,0.39724297301933353,0.1155472993850708,0.01269036205960249,True,7,,2,5,500,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",-11758.463239521512,-12054.275862634795,-11388.927786764267,-11191.728150543944,-11730.620406001412,-11535.45791055899,-11934.467993406559,-11509.519501880022,-12026.114182824727,-11181.821384649287,-11631.139641878553,305.08152173072574,29
0.0025313138961791993,3.584636617483054e-05,0.0,0.0,True,7,,4,1,50,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 50}",,,,,,,,,,,,,73
0.0025970935821533203,7.061497881276084e-05,0.0,0.0,True,7,,4,1,100,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,,,,,,,,73
0.002567625045776367,4.965638022531329e-05,0.0,0.0,True,7,,4,1,200,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 200}",,,,,,,,,,,,,73
0.0025853872299194335,6.303567655291282e-05,0.0,0.0,True,7,,4,1,500,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 500}",,,,,,,,,,,,,73
2.0843395233154296,0.25693292645990257,0.013256311416625977,0.0012489981699619942,True,7,,4,2,50,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-11792.909806561685,-12090.21133201153,-11432.766172229118,-11204.651851823342,-11773.330028646944,-11546.721787549663,-11914.394865487422,-11479.203233636226,-12025.696863717973,-11213.47743070647,-11647.336337237037,302.7072414068838,38
4.129162001609802,0.4008195471782096,0.02600405216217041,0.0048251572979595,True,7,,4,2,100,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-11833.220668430162,-12057.86274461243,-11433.202507653821,-11279.643738700785,-11793.504825101734,-11597.44941953033,-11922.766034410355,-11575.809985436183,-12013.694793399623,-11197.302707111407,-11670.445742438682,286.42204328123546,47
8.346872138977051,0.4367178900559565,0.04696381092071533,0.0023522666136596253,True,7,,4,2,200,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-11811.993325837058,-12086.868006644545,-11395.184138604489,-11272.637536687775,-11753.964386247148,-11596.713634724812,-11920.4916303154,-11538.922625307774,-12031.047419663917,-11161.876124374194,-11656.96988284071,301.090890209697,43
20.848798751831055,0.43733692780146777,0.12808051109313964,0.02146984364645567,True,7,,4,2,500,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",-11784.8818165367,-12060.791113866364,-11384.70741803801,-11232.352221538451,-11772.395773008806,-11556.632041240318,-11942.194992496567,-11530.246687006558,-12010.558499234803,-11191.429839371322,-11646.619040233789,299.2230020984582,37
2.141335606575012,0.31767661043918277,0.013610005378723145,0.002436199681306379,True,7,,4,5,50,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-11813.099524899904,-12097.42995174051,-11410.059129319996,-11318.960914540821,-11726.32060779103,-11564.385800986262,-11925.44202436915,-11608.763810789222,-12037.406941860874,-11173.391754347196,-11667.526046064495,293.06054120551033,46
4.148104405403137,0.4474315541226567,0.024141931533813478,0.0014741160623216417,True,7,,4,5,100,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-11820.929076911747,-12056.202713720902,-11363.60151007955,-11267.211870587369,-11789.21444792995,-11558.663075501572,-11954.697813473036,-11554.919276570898,-12028.706695092129,-11212.12921181392,-11660.627569168108,297.72345802748845,44
8.348582220077514,0.39308477999799635,0.05263807773590088,0.005907904429648146,True,7,,4,5,200,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-11821.578831384126,-12057.271962366098,-11400.183053457531,-11246.26097809379,-11755.812026314821,-11553.141178202639,-11941.120811882864,-11551.356783897152,-12018.911062051482,-11177.696473640628,-11652.333316129112,299.14789450026217,41
20.868397808074953,0.5580981610874105,0.12256317138671875,0.02136710136303584,True,7,,4,5,500,"{'bootstrap': True, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",-11805.66011348707,-12068.087777934004,-11383.989474249043,-11249.863588682174,-11756.151664373943,-11564.924112020328,-11926.872756177227,-11513.861036939039,-12005.989654479063,-11182.379332608101,-11645.777951095,298.13018919612796,36
0.002440667152404785,0.000320037908678031,0.0,0.0,True,,,1,1,50,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 50}",,,,,,,,,,,,,73
0.0026285648345947266,0.0006764914996646905,0.0,0.0,True,,,1,1,100,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,,,,,,,,73
0.002252531051635742,3.656330615635086e-05,0.0,0.0,True,,,1,1,200,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 200}",,,,,,,,,,,,,73
0.0021987676620483397,2.36445968799218e-05,0.0,0.0,True,,,1,1,500,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 500}",,,,,,,,,,,,,73
5.327173781394959,0.4175654402689767,0.04676926136016846,0.0020494718870919582,True,,,1,2,50,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-8877.125901572179,-9020.259615418276,-8615.97485464071,-8311.243490504652,-9271.68056704529,-9020.368584621883,-9353.697247045888,-8901.446614556447,-9282.848911833777,-8477.61658204064,-8913.226236927974,335.2611135412537,9
10.61925299167633,0.3010564901894106,0.09517793655395508,0.008629740613418542,True,,,1,2,100,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-8874.29800603743,-8917.7779017113,-8679.000114641189,-8420.862516313122,-9196.440741918237,-9008.242844520613,-9248.820715683927,-8897.453548011232,-9047.923052908773,-8468.828567612967,-8875.964800935879,265.0810164082397,5
21.294305658340456,0.48435092370606564,0.17554855346679688,0.005173696664054245,True,,,1,2,200,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-8878.064146338142,-8893.714545736946,-8660.933175379696,-8471.596874401941,-9129.282046857847,-8942.53661943686,-9270.03689558618,-8875.615999676764,-9180.523382315961,-8391.449030998081,-8869.375271672841,275.8700951691402,4
53.60578873157501,0.7381449969464617,0.43720302581787107,0.02349485854489818,True,,,1,2,500,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",-8851.329176650044,-8904.935704602209,-8668.78164182087,-8414.71876643142,-9125.404094475842,-8912.328074855795,-9197.037517244911,-8853.138421426787,-9135.637032839479,-8409.907394925722,-8847.321782527308,264.7083155673013,2
4.716937637329101,0.4281875330843467,0.035837316513061525,0.004031284244438521,True,,,1,5,50,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-8922.88856945946,-8951.35485225667,-8634.965335005207,-8464.175506638834,-9251.914227225876,-8989.45668276343,-9243.372837313078,-8843.872785770884,-9181.152273098482,-8506.946516217524,-8899.009958574943,273.820507099624,7
9.32244906425476,0.3868404306196689,0.06821367740631104,0.006642513448742556,True,,,1,5,100,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-8896.95135509746,-8921.463282152383,-8650.45784479982,-8449.42750530248,-9229.45016218616,-8914.056105606192,-9257.43169272477,-8873.048214439501,-9141.473581693459,-8465.237820206112,-8879.899756420833,273.17815978043853,6
18.809245824813843,0.53113836257417,0.13250277042388917,0.006155182083625749,True,,,1,5,200,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-8881.238577823107,-8921.683260469938,-8621.770597486466,-8419.688455023537,-9123.012919596245,-8954.147166696086,-9164.32140812397,-8890.332363804937,-9177.222398433978,-8406.06991329756,-8855.948706075582,270.73472387873096,3
46.40801417827606,0.6318762285349985,0.3298806190490723,0.027000509611031353,True,,,1,5,500,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",-8864.34107817042,-8909.955846326355,-8639.790228682037,-8407.414277443706,-9121.467712588905,-8888.443370073106,-9232.742809360254,-8841.632917410394,-9148.298726766147,-8335.044013391354,-8838.913098021269,286.10101751801324,1
0.002346444129943848,9.615832740196635e-05,0.0,0.0,True,,,2,1,50,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 1, 'n_estimators': 50}",,,,,,,,,,,,,73
0.0022958993911743166,4.486769714827923e-05,0.0,0.0,True,,,2,1,100,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,,,,,,,,73
0.002297186851501465,4.645779797499052e-05,0.0,0.0,True,,,2,1,200,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 1, 'n_estimators': 200}",,,,,,,,,,,,,73
0.0023002147674560545,0.00019705998113377332,0.0,0.0,True,,,2,1,500,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 1, 'n_estimators': 500}",,,,,,,,,,,,,73
4.508954167366028,0.36917924153630016,0.03512504100799561,0.0036095366518436142,True,,,2,2,50,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-8973.103783995875,-8996.602262873459,-8701.86125851059,-8542.644661736802,-9136.435841244776,-9022.940133377435,-9289.277377423321,-9058.384624859322,-9402.634132428639,-8593.160811443366,-8971.704488789359,269.19374622515767,16
8.960369992256165,0.39053994152352406,0.06563799381256104,0.003983552151084249,True,,,2,2,100,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-8973.252802360026,-9048.79974155624,-8796.499583410916,-8491.527181597325,-9179.263643498825,-9012.15256195819,-9214.919387085973,-8959.710938135213,-9314.695602681222,-8498.251078006155,-8948.907252029008,266.0509646993271,14
17.940121579170228,0.6664760628080775,0.12537381649017335,0.0020289740701403707,True,,,2,2,200,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-9000.18357182848,-9091.015902040815,-8674.626439864121,-8441.603477086635,-9154.76942556897,-9025.355950007952,-9198.755217928594,-8959.648723942204,-9304.234840542378,-8408.734612942095,-8925.892816175225,296.4661480124554,11
44.50612373352051,0.6746787348319915,0.3370227575302124,0.03923783082550411,True,,,2,2,500,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",-8935.36847702437,-9021.006557351846,-8706.912508622849,-8434.900839872218,-9124.969043705321,-9012.295434387535,-9203.014373757389,-8882.560182993338,-9261.895225844732,-8412.6414641156,-8899.556410767518,281.6595900324294,8
4.296090769767761,0.4403698881103525,0.03274526596069336,0.0020893621790709464,True,,,2,5,50,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-8943.598403044174,-9033.27137539284,-8723.970280958287,-8501.868275370967,-9159.743825166763,-9070.588518701898,-9265.607478332897,-8939.718468376215,-9336.88362573265,-8457.357928330792,-8943.260817940749,284.4389947094533,13
8.674643540382386,0.45007519472634555,0.06393508911132813,0.0018164045270273842,True,,,2,5,100,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-8994.795609228478,-9089.838223605951,-8748.60377146383,-8487.854910345379,-9186.644759059853,-9030.733177635933,-9237.955736843704,-8958.092071416311,-9305.589466884889,-8496.298404478526,-8953.640613096286,274.4738497947718,15
17.389248538017274,0.43729454114071614,0.13119039535522461,0.009555312441993162,True,,,2,5,200,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-8995.104654799545,-9037.509997524801,-8750.545072747942,-8440.336025561364,-9141.050708768113,-8994.384072454763,-9261.513226897565,-8952.465488274278,-9270.969392937906,-8422.956652451585,-8926.683529241785,286.37535090889025,12
43.71236095428467,0.529777583623701,0.3202632427215576,0.017201089788091203,True,,,2,5,500,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",-8963.792828412865,-9022.978807775218,-8722.981180780738,-8456.469318545087,-9150.353331523935,-8997.790907560006,-9205.482651685415,-8943.563382657567,-9267.937420522341,-8428.383880515417,-8915.97337099786,277.48043798297056,10
0.0025542259216308595,0.0006646297431166833,0.0,0.0,True,,,4,1,50,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 50}",,,,,,,,,,,,,73
0.0023145675659179688,5.395586804932604e-05,0.0,0.0,True,,,4,1,100,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,,,,,,,,73
0.002284860610961914,4.67987431350974e-05,0.0,0.0,True,,,4,1,200,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 200}",,,,,,,,,,,,,73
0.0023834705352783203,5.018515707639111e-05,0.0,0.0,True,,,4,1,500,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 500}",,,,,,,,,,,,,73
3.9153260469436644,0.37106286171215214,0.028389859199523925,0.002128590152146961,True,,,4,2,50,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-9373.953127343962,-9492.653748072424,-8973.533367118507,-8831.717668209425,-9441.599031680944,-9206.1729362817,-9512.47200564435,-9278.48720738096,-9649.415220523679,-8823.427389465083,-9258.343170172104,278.34759351624666,24
7.75832781791687,0.48583047351356606,0.05395815372467041,0.0014231201369751176,True,,,4,2,100,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-9282.263383070771,-9431.410008404146,-8905.806479806766,-8796.403450794798,-9446.681661400611,-9247.29211926877,-9503.83574689874,-9229.27841208118,-9622.978840078398,-8700.180424686274,-9216.613052649045,298.66208380029724,22
15.467346787452698,0.3331068071356395,0.11208560466766357,0.010757653994686648,True,,,4,2,200,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-9309.196606423404,-9378.149590509458,-8824.433360941028,-8752.90415217622,-9375.581030872756,-9175.139769682019,-9492.04788109144,-9210.584498049142,-9584.012144177474,-8690.535858470033,-9179.258489239297,300.6948344360825,17
38.325049543380736,0.1514389268099615,0.26020383834838867,0.006829680755706781,True,,,4,2,500,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",-9293.958934477087,-9388.207909743558,-8878.693031519582,-8746.80985106039,-9400.296061431947,-9228.794211668981,-9498.791982056928,-9227.603767445626,-9607.347534112998,-8679.856579796227,-9195.035986331332,303.33001663695757,20
3.853255367279053,0.35808274327402234,0.028951168060302734,0.002598397209582996,True,,,4,5,50,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-9224.36904503695,-9403.982037241141,-8920.091286204206,-8797.991821695034,-9416.74516257115,-9305.899246676227,-9477.79809678475,-9260.470246208435,-9629.956995114599,-8748.534022875523,-9218.5837960408,283.97438369514066,23
7.661925315856934,0.39494182000995953,0.053564810752868654,0.0033630036266405474,True,,,4,5,100,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-9333.287961858234,-9390.625767972968,-8905.065465673093,-8776.446049033393,-9410.38279162736,-9235.82253116682,-9451.247899281992,-9205.137247412129,-9559.20379781276,-8753.70462229436,-9202.092413413313,275.1994576033847,21
15.538931894302369,0.2516061377662287,0.11252293586730958,0.009907476417594558,True,,,4,5,200,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-9281.322092688719,-9382.448666982507,-8876.624012857432,-8789.047585804077,-9360.34539606917,-9185.317190524187,-9501.584467511328,-9228.794379772044,-9622.305507261202,-8688.356173060522,-9191.61454725312,295.0392248249033,19
38.66714301109314,0.18444662378483356,0.2871989727020264,0.02352808229165289,True,,,4,5,500,"{'bootstrap': True, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",-9311.568985348898,-9403.23594284515,-8849.610741972254,-8747.867406194577,-9400.247860401643,-9178.961540857015,-9487.257446947735,-9233.696047007485,-9614.03191578595,-8667.976896964932,-9189.445478432563,309.5965307371958,18
